0;1
0;100
0;105
0;106
0;113
0;114
0;116
0;120
0;121
0;127
0;132
0;135
0;142
0;143
0;145
0;146
0;147
0;148
0;149
0;15
0;157
0;159
0;161
0;166
0;18
0;2
0;21
0;22
0;23
0;24
0;26
0;27
0;28
0;31
0;34
0;37
0;41
0;46
0;47
0;5
0;56
0;60
0;67
0;68
0;70
0;71
0;74
0;79
0;8
0;82
0;85
0;86
0;87
0;91
0;96
0;97
0;99
100;103
100;105
100;108
100;112
100;116
100;117
100;120
100;123
100;129
100;134
100;136
100;137
100;139
100;144
100;148
100;149
100;150
100;151
100;152
100;154
100;155
100;159
100;164
100;166
101;102
101;105
101;107
101;111
101;113
101;115
101;116
101;118
101;124
101;126
101;127
101;128
101;129
101;130
101;132
101;134
101;135
101;136
101;139
101;141
101;148
101;149
101;151
101;153
101;154
101;157
101;161
101;163
101;166
102;107
102;108
102;109
102;115
102;116
102;117
102;121
102;127
102;128
102;129
102;130
102;131
102;132
102;133
102;136
102;137
102;142
102;144
102;150
102;152
102;155
102;156
102;157
102;159
102;162
102;167
102;168
103;108
103;109
103;113
103;115
103;117
103;118
103;125
103;126
103;131
103;132
103;141
103;143
103;144
103;150
103;152
103;153
103;154
103;156
103;158
103;160
103;161
103;163
103;164
104;107
104;108
104;109
104;110
104;112
104;120
104;122
104;126
104;127
104;136
104;137
104;138
104;142
104;144
104;145
104;156
104;157
104;158
104;159
104;167
105;107
105;109
105;117
105;118
105;122
105;124
105;126
105;127
105;136
105;139
105;140
105;141
105;143
105;144
105;146
105;149
105;150
105;151
105;153
105;156
105;158
105;161
105;163
105;168
106;108
106;109
106;110
106;113
106;115
106;118
106;123
106;124
106;126
106;127
106;128
106;133
106;136
106;138
106;154
106;156
106;157
106;160
106;165
107;108
107;110
107;111
107;113
107;117
107;118
107;119
107;121
107;122
107;123
107;124
107;126
107;127
107;128
107;132
107;136
107;137
107;139
107;143
107;145
107;146
107;147
107;152
107;153
107;154
107;155
107;159
107;160
107;161
107;164
107;167
107;168
108;109
108;119
108;120
108;121
108;123
108;124
108;125
108;130
108;131
108;132
108;136
108;139
108;140
108;145
108;148
108;149
108;150
108;151
108;152
108;154
108;156
108;159
108;161
108;167
109;110
109;111
109;113
109;115
109;121
109;122
109;123
109;125
109;127
109;129
109;132
109;134
109;135
109;136
109;141
109;146
109;147
109;149
109;150
109;152
109;158
109;159
109;160
109;161
109;166
10;104
10;105
10;108
10;109
10;110
10;111
10;12
10;121
10;126
10;127
10;128
10;129
10;13
10;130
10;136
10;138
10;143
10;144
10;146
10;148
10;149
10;15
10;152
10;155
10;156
10;159
10;164
10;166
10;167
10;169
10;19
10;20
10;24
10;26
10;29
10;31
10;33
10;34
10;35
10;40
10;41
10;45
10;46
10;48
10;49
10;50
10;52
10;54
10;55
10;60
10;63
10;65
10;66
10;69
10;72
10;73
10;74
10;75
10;77
10;80
10;81
10;82
10;91
10;92
10;93
10;94
10;97
10;98
110;114
110;115
110;117
110;120
110;125
110;126
110;127
110;128
110;132
110;137
110;138
110;139
110;147
110;149
110;150
110;151
110;159
110;160
110;166
110;168
111;112
111;113
111;115
111;116
111;119
111;120
111;124
111;127
111;131
111;133
111;136
111;138
111;142
111;144
111;145
111;146
111;148
111;152
111;154
111;157
111;158
111;159
111;163
111;164
111;166
111;168
112;113
112;117
112;118
112;119
112;120
112;122
112;123
112;124
112;127
112;128
112;129
112;130
112;131
112;135
112;138
112;141
112;143
112;144
112;145
112;151
112;153
112;155
112;156
112;158
112;160
112;161
112;162
112;163
112;168
112;169
113;118
113;119
113;120
113;122
113;123
113;128
113;129
113;132
113;134
113;136
113;138
113;140
113;143
113;144
113;145
113;147
113;149
113;154
113;158
113;162
113;166
113;168
114;115
114;116
114;117
114;124
114;125
114;126
114;128
114;131
114;132
114;134
114;135
114;136
114;137
114;138
114;143
114;144
114;149
114;150
114;151
114;152
114;153
114;154
114;156
114;159
114;164
114;165
114;166
114;169
115;120
115;121
115;124
115;126
115;127
115;130
115;131
115;132
115;133
115;137
115;142
115;144
115;149
115;151
115;154
115;157
115;160
115;163
115;165
115;168
116;118
116;120
116;121
116;124
116;125
116;126
116;127
116;128
116;129
116;132
116;134
116;137
116;139
116;148
116;149
116;150
116;151
116;152
116;157
116;162
116;168
117;118
117;124
117;128
117;130
117;138
117;141
117;142
117;145
117;146
117;148
117;151
117;156
117;157
118;123
118;125
118;126
118;127
118;131
118;132
118;134
118;136
118;137
118;140
118;141
118;142
118;146
118;149
118;150
118;152
118;153
118;158
118;165
118;166
119;123
119;124
119;126
119;127
119;129
119;130
119;132
119;136
119;138
119;141
119;142
119;144
119;147
119;150
119;151
119;153
119;155
119;157
119;158
119;159
119;166
119;167
119;168
119;169
11;104
11;105
11;110
11;112
11;115
11;119
