0;1
100;123
100;131
102;125
102;142
103;118
104;106
105;113
105;115
107;116
107;121
108;122
10;24
10;35
110;121
110;125
111;118
111;123
112;116
112;129
115;131
117;147
117;180
119;124
119;155
11;15
11;22
120;136
120;146
124;126
126;128
127;128
127;134
129;150
12;20
130;133
130;172
132;154
132;174
133;156
134;146
136;137
137;180
138;165
138;178
139;145
139;152
13;16
13;45
140;160
140;183
141;144
141;149
142;155
143;157
143;172
144;148
145;156
147;157
148;153
149;160
14;50
14;66
151;161
151;175
152;159
153;167
154;158
158;176
159;163
161;173
162;174
162;187
163;170
164;183
164;207
165;181
166;185
166;187
167;170
168;175
168;198
169;189
169;196
171;192
171;230
173;179
176;198
177;186
177;206
178;185
179;207
17;28
17;47
181;182
182;196
184;189
184;199
186;229
188;203
188;226
18;33
18;37
190;193
190;220
191;204
191;210
192;213
193;212
194;205
194;229
195;215
195;238
197;205
197;214
199;206
19;23
19;49
1;7
200;227
200;237
201;237
201;243
202;222
202;225
203;217
204;214
208;211
208;226
209;210
209;213
20;25
211;222
212;216
215;221
216;225
217;230
218;231
218;252
219;234
219;254
21;26
21;47
220;221
223;244
223;259
224;234
224;261
227;238
228;245
228;256
22;43
231;239
232;241
232;252
233;235
233;241
235;255
236;245
236;255
239;243
23;44
240;274
240;280
242;244
242;263
246;251
246;268
247;263
247;268
248;250
248;260
249;267
249;306
24;31
250;261
251;254
253;256
253;259
257;271
257;281
258;273
258;274
25;33
260;276
262;282
262;307
264;293
264;312
265;267
265;279
266;280
266;286
269;282
269;287
26;29
270;294
270;315
271;272
272;284
273;276
275;293
275;319
277;333
277;355
278;287
278;303
279;286
27;36
27;38
281;291
283;292
283;306
284;292
285;289
285;300
288;295
288;321
289;290
28;30
290;304
291;307
294;313
295;303
296;297
296;313
297;319
298;305
298;311
299;312
299;328
2;16
2;43
300;314
301;302
301;325
302;399
304;328
305;341
308;309
308;355
309;323
30;51
310;336
310;374
311;333
314;318
315;321
316;318
316;323
317;342
317;343
31;41
320;335
320;362
322;325
322;341
324;332
324;343
326;360
326;385
327;335
327;342
329;331
329;347
32;72
32;77
330;348
330;349
331;376
332;361
334;337
334;384
336;367
337;385
338;350
338;367
339;369
339;383
340;354
340;375
344;359
344;393
345;366
345;381
346;354
346;358
347;350
348;376
349;358
34;101
34;80
351;380
351;384
352;356
352;410
353;375
353;380
356;401
357;378
357;396
359;387
35;51
360;363
361;399
362;374
363;364
364;371
365;379
365;401
366;372
368;390
368;397
369;391
36;64
370;413
370;416
371;372
373;388
373;414
377;381
377;395
378;379
382;409
382;411
383;410
386;387
386;396
388;403
389;390
389;392
38;74
391;397
392;403
393;395
394;407
394;417
398;402
398;431
39;54
39;65
3;12
3;42
400;408
400;411
402;412
404;419
404;432
405;415
405;425
406;424
406;430
407;414
408;420
409;417
40;50
40;58
412;427
413;423
415;439
416;445
418;426
418;433
419;422
41;58
420;435
421;431
421;446
422;452
423;446
424;454
425;427
426;450
428;448
428;470
429;476
429;481
430;435
432;469
433;451
434;467
434;468
436;456
436;462
437;459
437;493
438;442
438;450
439;441
440;443
440;481
441;454
442;453
443;456
444;445
444;451
447;457
447;460
448;463
449;457
449;478
44;53
452;461
453;480
455;458
455;463
458;462
459;470
460;467
461;476
464;472
464;496
465;466
465;486
466;490
468;493
469;480
46;66
46;84
471;474
471;501
472;494
473;484
473;489
474;489
475;485
475;504
477;479
477;501
478;486
479;483
482;498
482;546
483;494
484;495
485;577
487;492
487;507
488;491
488;507
48;56
48;78
490;496
491;499
492;495
497;539
497;540
498;527
499;502
49;57
4;5
4;9
500;504
500;528
502;533
503;519
503;523
505;519
505;531
506;524
506;530
508;516
508;528
509;562
509;566
510;517
510;563
511;512
511;523
512;539
513;516
513;521
514;534
514;542
515;526
515;540
517;564
518;541
518;559
520;555
520;582
521;526
522;550
522;585
524;564
525;537
525;554
527;577
529;532
529;547
52;53
52;74
530;531
532;552
533;546
534;547
535;551
535;573
536;551
536;561
537;573
538;554
538;562
541;552
542;563
543;558
543;598
544;553
544;570
545;556
545;570
548;567
548;582
549;550
549;602
54;89
553;579
555;574
556;565
557;567
557;579
558;597
559;566
55;67
55;71
560;561
560;574
565;572
568;587
568;603
569;588
569;639
56;68
571;578
571;639
572;581
575;580
575;593
576;578
576;586
57;61
580;597
581;584
583;591
583;592
584;602
585;593
586;592
587;589
588;598
589;617
590;611
590;625
591;603
594;641
594;663
595;600
595;616
596;659
596;674
599;604
599;620
59;71
59;81
5;37
600;604
601;621
601;651
605;608
605;631
606;622
606;633
607;624
607;636
608;633
609;610
609;618
60;76
60;83
610;631
611;638
612;627
612;635
613;616
613;619
614;626
614;628
615;627
615;629
617;620
618;635
619;632
61;69
621;630
622;623
623;625
624;634
626;629
628;663
62;106
62;67
630;659
632;638
634;641
636;648
637;646
637;648
63;64
63;72
640;692
640;698
642;655
642;684
643;645
643;647
644;660
644;679
645;652
646;651
647;650
649;666
649;678
650;656
652;667
653;655
653;661
654;665
654;669
656;658
657;658
657;674
65;70
660;672
661;672
662;664
662;673
664;666
665;684
667;669
668;695
668;707
670;673
670;692
671;675
671;693
675;677
676;691
676;714
677;690
678;679
680;686
680;699
681;709
681;710
682;685
682;696
683;702
683;709
685;700
686;689
687;689
687;695
688;698
688;701
68;81
690;701
691;708
693;699
694;722
694;741
696;707
697;711
697;727
69;91
6;29
6;45
700;704
702;713
703;705
703;708
704;717
705;720
706;731
706;735
70;86
710;717
711;728
712;725
712;732
713;720
714;724
715;728
715;729
716;723
716;724
718;719
718;723
719;725
721;729
721;730
722;750
726;740
726;741
727;732
730;743
731;733
733;742
734;735
734;750
736;766
736;767
737;738
737;756
738;753
739;745
739;756
73;95
73;98
740;746
742;759
743;744
744;746
745;759
747;748
747;781
748;757
749;771
749;772
751;763
751;781
752;757
752;761
753;763
754;765
754;794
755;775
755;794
758;772
758;778
75;76
75;87
760;765
760;773
761;766
762;801
762;809
764;779
764;800
767;778
768;780
768;787
769;784
769;790
770;774
770;775
771;773
774;790
776;780
776;782
777;784
777;787
779;804
77;84
782;817
783;785
783;798
785;817
786;798
786;800
788;804
788;808
789;818
789;829
78;86
791;812
791;823
792;805
792;841
793;802
793;811
795;810
795;818
796;799
796;829
797;816
797;821
799;821
79;135
79;93
7;9
801;810
802;803
803;808
805;809
806;823
806;830
807;826
807;843
80;87
811;841
812;824
813;820
813;845
814;815
814;827
815;822
816;830
819;831
819;836
820;822
824;827
825;826
825;831
828;838
828;863
82;103
82;150
832;836
832;861
833;860
833;865
834;877
834;896
835;863
835;865
837;864
837;874
838;842
839;852
839;860
83;104
840;843
840;847
842;844
844;862
845;847
846;851
846;870
848;849
848;854
849;874
850;868
850;884
851;855
852;877
853;901
853;915
854;894
855;879
856;873
856;894
857;869
857;871
858;869
858;872
859;895
859;905
85;101
85;92
861;862
864;868
866;876
866;888
867;873
867;896
870;871
872;878
875;880
875;901
876;900
878;891
879;913
880;892
881;888
881;918
882;899
882;900
883;903
883;909
884;913
885;921
885;926
886;914
887;891
887;905
889;897
889;911
88;108
88;109
890;897
890;903
892;918
893;907
893;925
895;899
898;904
898;908
89;91
8;15
8;42
901;924
902;912
906;927
907;916
908;914
908;917
909;912
90;94
90;97
910;912
910;919
910;927
911;916
914;920
914;923
915;929
917;928
919;921
920;921
922;928
925;929
92;135
93;97
94;114
95;114
96;113
96;122
98;99
99;109
