0;112
0;130
0;157
0;177
0;194
0;200
0;227
0;252
0;57
0;61
0;79
0;83
100;155
100;165
100;253
100;264
100;268
101;113
101;118
101;143
101;190
101;214
101;229
101;232
101;249
101;266
102;106
102;120
102;154
102;170
102;172
102;177
102;192
102;199
102;216
102;217
102;236
102;257
102;268
103;117
103;123
103;146
103;250
103;254
103;268
104;126
104;133
104;134
104;147
104;197
104;237
104;238
104;256
104;257
104;264
105;123
105;126
105;140
105;141
105;142
105;190
105;202
105;217
105;245
106;117
106;134
106;182
106;186
106;209
106;216
107;128
107;138
107;160
107;199
107;209
107;249
107;254
108;112
108;123
108;138
108;139
108;146
108;150
108;168
108;190
108;229
108;263
109;113
109;137
109;148
109;155
109;231
109;235
109;237
109;251
10;102
10;148
10;180
10;188
10;256
10;82
110;118
110;123
110;132
110;136
110;141
110;163
110;164
110;168
110;194
110;200
110;222
110;240
110;262
111;114
111;150
111;251
112;138
112;184
112;191
112;196
112;197
112;231
112;240
112;259
113;178
113;180
113;268
114;123
114;150
114;184
115;137
115;157
115;160
115;189
115;219
115;230
115;261
115;264
115;267
116;118
116;131
116;132
116;173
116;213
116;215
116;229
116;244
117;131
117;158
117;205
117;243
118;132
118;153
118;186
118;198
118;208
118;213
118;236
118;244
118;268
119;140
119;156
119;222
119;260
11;100
11;105
11;123
11;149
11;158
11;179
11;184
11;21
11;240
11;26
11;33
11;94
120;132
120;159
120;160
120;184
120;205
120;263
121;155
121;164
121;203
121;204
121;212
122;127
122;139
122;170
122;234
123;141
123;171
123;218
123;234
123;256
123;264
124;138
124;142
124;154
124;155
124;196
124;202
124;244
124;261
124;263
125;131
125;169
125;171
125;172
125;181
125;196
125;198
125;236
125;238
125;253
126;171
126;196
126;212
126;225
126;244
126;254
127;153
127;164
127;210
127;222
127;248
127;250
127;259
128;145
128;165
128;174
128;179
128;185
128;194
128;244
128;263
129;139
129;148
129;155
129;172
129;203
129;254
129;260
12;136
12;152
12;170
12;199
12;202
12;223
12;34
12;44
12;55
12;85
130;148
130;155
130;156
130;181
130;189
130;191
130;192
130;200
130;204
130;207
130;222
130;225
130;232
130;238
131;169
131;177
131;178
131;214
131;226
131;236
131;250
131;267
132;183
132;189
132;190
132;205
132;234
132;262
133;146
133;152
133;160
133;178
133;191
133;212
133;235
133;243
133;261
134;155
134;158
134;175
134;202
134;210
134;249
134;258
135;137
135;165
135;166
135;173
135;207
135;221
135;230
135;266
136;142
136;159
136;161
136;217
137;138
137;146
137;226
137;229
138;140
138;170
138;189
138;193
138;227
138;247
138;262
139;145
139;190
139;206
139;232
139;268
13;141
13;159
13;173
13;207
13;24
13;254
13;37
13;76
140;160
140;163
140;181
140;228
140;238
140;251
141;204
141;212
141;260
142;156
142;169
142;176
142;179
142;188
142;195
142;221
143;161
143;223
144;147
144;153
144;159
144;165
144;212
144;268
145;153
145;176
145;204
145;211
145;216
146;149
146;153
146;184
146;190
146;192
146;203
146;235
146;241
146;245
146;256
146;260
147;162
147;172
147;184
147;196
147;198
147;203
147;217
147;229
147;236
147;258
148;150
148;151
148;156
148;178
148;181
148;189
148;214
148;241
148;264
149;166
149;169
149;179
149;231
149;264
14;101
14;103
14;104
14;175
14;187
14;189
14;195
14;238
14;265
14;34
14;39
14;77
14;85
150;208
150;216
151;156
151;158
151;170
151;174
151;178
151;208
151;214
151;223
151;244
152;227
152;235
152;249
152;266
152;269
153;178
153;181
153;184
153;226
153;231
153;239
153;240
153;246
153;259
153;262
154;186
154;188
154;209
154;218
155;197
155;235
155;245
155;254
155;255
156;174
156;179
156;181
156;211
156;219
156;222
156;232
156;238
156;257
157;197
157;210
157;235
157;258
157;268
158;215
158;259
158;261
159;166
159;172
159;185
159;238
159;239
159;243
159;255
15;103
15;16
15;17
15;177
15;184
15;192
15;202
15;227
15;259
15;261
15;65
15;89
160;181
160;202
160;224
160;234
160;235
160;251
161;178
161;229
161;230
162;177
162;187
162;209
162;238
163;189
163;203
163;237
163;250
163;261
164;180
164;187
164;210
164;213
164;224
164;258
165;180
165;244
166;170
166;183
166;191
166;195
166;197
166;210
166;217
166;223
166;231
166;257
166;261
166;268
167;190
167;193
167;198
167;213
167;223
167;227
167;243
167;245
167;255
167;260
167;268
168;173
168;190
168;213
168;230
168;237
168;240
168;247
169;181
169;199
169;244
169;248
169;259
169;260
16;100
16;107
16;149
