0;105
0;11
0;12
0;124
0;138
0;143
0;147
0;15
0;150
0;162
0;163
0;165
0;17
0;189
0;207
0;221
0;241
0;263
0;269
0;279
0;292
0;298
0;301
0;31
0;318
0;32
0;45
0;47
0;48
0;67
0;7
0;85
0;91
100;117
100;121
100;165
100;167
100;174
100;182
100;185
100;195
100;204
100;212
100;226
100;230
100;231
100;241
100;286
100;303
100;316
100;328
101;107
101;110
101;121
101;136
101;137
101;144
101;153
101;155
101;158
101;184
101;187
101;199
101;200
101;221
101;222
101;223
101;226
101;234
101;235
101;236
101;252
101;259
101;267
101;288
101;289
101;290
101;293
101;296
101;320
102;107
102;120
102;132
102;151
102;158
102;159
102;166
102;172
102;175
102;187
102;195
102;208
102;220
102;222
102;237
102;240
102;242
102;244
102;245
102;247
102;266
102;306
102;310
102;323
103;115
103;118
103;135
103;143
103;145
103;147
103;153
103;158
103;168
103;174
103;189
103;192
103;223
103;242
103;250
103;251
103;261
103;274
104;107
104;122
104;134
104;147
104;151
104;162
104;180
104;185
104;189
104;195
104;205
104;224
104;230
104;247
104;262
104;280
104;286
104;292
104;302
104;303
104;312
104;326
105;113
105;120
105;123
105;146
105;147
105;149
105;161
105;174
105;178
105;185
105;190
105;216
105;228
105;251
105;252
105;253
105;279
105;281
105;303
105;304
105;305
105;314
105;316
105;317
106;122
106;124
106;129
106;136
106;137
106;140
106;142
106;146
106;157
106;163
106;171
106;184
106;199
106;227
106;244
106;259
106;260
106;262
106;269
106;286
106;290
106;306
106;314
106;316
106;322
107;117
107;165
107;170
107;174
107;176
107;179
107;182
107;186
107;205
107;206
107;230
107;238
107;244
107;247
107;252
107;257
107;269
107;274
107;299
107;312
107;319
108;130
108;161
108;168
108;169
108;176
108;186
108;192
108;203
108;211
108;212
108;220
108;221
108;236
108;238
108;248
108;275
108;284
108;322
109;110
109;124
109;125
109;128
109;142
109;145
109;162
109;166
109;179
109;195
109;207
109;218
109;234
109;240
109;245
109;253
109;263
109;268
109;280
109;284
109;306
109;311
109;326
10;109
10;111
10;112
10;118
10;119
10;127
10;138
10;143
10;148
10;152
10;176
10;182
10;195
10;204
10;213
10;243
10;248
10;253
10;265
10;285
10;287
10;294
10;295
10;297
10;304
10;312
10;313
10;316
10;37
10;38
10;47
10;52
10;53
10;66
10;78
10;89
10;91
10;94
110;111
110;142
110;146
110;183
110;220
110;222
110;233
110;235
110;248
110;251
110;256
110;271
110;280
110;284
110;310
110;311
110;317
110;322
111;150
111;162
111;183
111;193
111;195
111;196
111;206
111;235
111;242
111;252
111;260
111;287
111;306
111;314
111;315
111;317
111;325
112;115
112;118
112;131
112;134
112;144
112;159
112;160
112;161
112;179
112;181
112;190
112;200
112;201
112;210
112;215
112;222
112;223
112;227
112;242
112;245
112;248
112;292
112;318
113;116
113;134
113;138
113;160
113;173
113;175
113;183
113;187
113;193
113;202
113;212
113;221
113;232
113;250
113;264
113;265
113;271
113;272
113;292
113;297
113;299
113;305
113;314
113;317
113;328
114;122
114;134
114;145
114;183
114;211
114;217
114;247
114;260
114;277
114;283
114;285
114;287
114;303
114;306
114;314
114;316
114;323
115;118
115;136
115;148
115;151
115;153
115;172
115;174
115;181
115;188
115;193
115;205
115;215
115;216
115;220
115;225
115;234
115;251
115;264
